id,Image,Chockolate_type,Name,Date,Weight,Pack_type
2576,bdcfd42351bd48210ca797d373731d3f7cfc583aab812cac278793123a1b51e0.jpg,Молочный шоколад с ромово-трюфельной начинкой,"""Weinrich"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
2577,4ce02c3cd2ec839b315be7b6cf4ce734798faed4ca44a79625383d85a0a4b111.jpg,Молочный шоколад с ромово-трюфельной начинкой,"""Weinrich"" (название условное)",Годен до марта 2001,Вес - 100 г,Упаковка - конверт
2578,6a154452e8bfc2905efa29cfa624abd681cd285264f06b2832b56da7cec9a89d.jpg,Молочный шоколад со сливочно-трюфельной начинкой,"""Weinrich"" (название условное)",Годен до августа 1998,Вес - 100 г,Упаковка - конверт
2579,b101a8385c6ac811dcafb2f699e984c5f20e0b888f158c5af5aa6d35b1b0c3a9.jpg,Горький шоколад,"""Weinrich"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
2580,d7e6aed4c456e5978cc6fee357bae9d49e1a212da8d9492b3fc5a66bcbaddf7b.jpg,Белый шоколад,"""Weinrich"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
2581,e392071c640f0a4441702398ab055889670783c8cb6624f525e74005d42d6396.jpg,Молочный (сливочный) шоколад с миндалем,"""Chateau""",Годен до марта 2014,Вес - 200 г,Упаковка - трапециевидная коробка
2582,980eed3ebc53f8f27e52eac45d85b8ada1a0434c4348a71ff8d02a7198504899.jpg,Черный шоколад с целыми орехами,"""Chateau""",Годен до июля 2015,Вес - 200 г,Упаковка - трапециевидная коробка
2583,34ae19c5f6b96e73d49ca21b23d9187a7dc8a0c8ce5f8536d23ba725281d4b93.jpg,"Шоколад с кремовой начинкой, орехами и криспи","""Chateau""",Годен до июля 2014,Вес - 200 г,Упаковка - трапециевидная коробка с окошком неправильной формы
2584,2a7becf5cc412485c23a0e4670fbf99119223a009abba3058a6233f79b1a03ec.jpg,"Молочный шоколад с молочной начинкой, орехами и хлопьями","""Chateau""",Годен до мая 2014,Вес - 200 г,Упаковка - трапециевидная коробка с окошком неправильной формы
2585,5a50fe916dd1a7b62c861f897348aba89ceac3027f2fec8bca6b222fe1f5c555.jpg,Молочный шоколад с клубнично-йогуртовой начинкой,"""Chateau""",Годен до февраля 2015,Вес - 200 г,Упаковка - трапециевидная коробка с окошком неправильной формы
2586,d399a735514dceca265fb19ff1e27e1fabe8e40355ddc30fac78692bb102ee2c.jpg,Молочный шоколад,"""Viel Erfolg!""",NaN,Вес - 100 г,Упаковка - обертка
2587,f2512bfafdeefc29f2bfa3da531d2512eed0513fc74590c73193c75114326789.jpg,Молочный шоколад,"""Viel Erfolg!""",NaN,Вес - 100 г,Упаковка - обертка
2588,6416aa5dcb81090d1330a04cb1afaaa8ed3148575d44ee76c8faedae66a1f97c.jpg,Молочный шоколад,"""Block""",Годен до февраля 1999,Вес - 200 г,Упаковка - конверт
2589,b824457d334e96b8858c962fbeeaf1e7468744ebdf5d3f49084ee2f0ee37327e.jpg,Молочный шоколад с лесным орехом и изюмом,"""Wissoll"" (название условное)",NaN,Вес - 100 г,Упаковка - конверт
2590,e1dc5424384aa9c88776f17bca39872245090d094311ba3f884bec2461afc7ad.jpg,Молочный шоколад с клубничной начинкой,"""Capriccio""",Годен до мая 1996,Вес - 100 г,Упаковка - конверт
2591,c18b70da78e5222a78208366100a47ece45e0faa281309ba22ed4b73f42282be.jpg,Молочный шоколад с клубничной начинкой,"""Capriccio""",Годен до февраля 1999,Вес - 100 г,Упаковка - конверт
2592,4c61c62240fb88b7f4abfbc0dedd179a68302719fd3d034ff36f290552f6a9d8.jpg,Молочный шоколад с кофейной начинкой,"""Capriccio""",Годен до марта 1996,Вес - 100 г,Упаковка - конверт
2593,9930c38b238788daeb6b0c9383fcc79e8ccb4f043e5bf9634998656e3447a3da.jpg,Горький шоколад,"""Galasana""",Годен до июня 1998,Вес - 100 г,Упаковка - конверт
2594,e2a31edf79d690265bfb28700d6b6beb6c313fb132ff6fb2768a191ea7f4c926.jpg,Молочный  шоколад с орехами,"""Wunder-bar""",Годен до марта 1998,Вес - 100 г,Упаковка - конверт
2595,4a3ab9f908ea19d6acc913cc20fa3cca6271f248b2d6ea9c3953b1b2f2bbd516.jpg,Молочный  шоколад с вишневой начинкой,"""Wunder-bar""",Годен до мая 1997,Вес - 100 г,Упаковка - конверт
2596,fd4c82eb34aae4d88912fb444f83619b2e4d26faaa38420e0fa6d3c7a5cb6be5.jpg,Молочный шоколад с виноградом и лесными орехами,"""Casanova""",Годен до февраля 1997,Вес - 100 г,Упаковка - конверт
2597,02310f78cdb05e989df1e06263e1a611a29b0fa8e474443236ab818f15136c32.jpg,Молочный шоколад с лесными орехами,"""Casanova""",Годен до января 1997,Вес - 100 г,Упаковка - конверт
2598,a2b5220ccbd791aa6b23b4b79066f475b940c14026053784509e519a69c998d5.jpg,"Молочный шоколад с цельным орехом, ромом и изюмом","""Chocolate de luxe"" (название условное)",Годен до октября 2003,Вес - 100 г,Упаковка - трапециевидная коробка c двумя окошками неправильной формы
2599,7f2f96aa453aac431f31479677775be5e465dc79fbbbccfaf5552a25df640802.jpg,Пористый молочный шоколад,"""№ 555""",Годен до мая 2002,Вес - 100 г,Упаковка - конверт
2600,2eb90ad1351ecab4a53704adafd5ea0be1d91a54cd5ab2a129f9eafbb277ca63.jpg,Пористый молочный шоколад,"""Admiral""",Годен до января 2004,Вес - 100 г,Упаковка - конверт
2601,2935629373e1faae2e25400440a9868e8f3c0b819e5615b364d30aad1b439d65.jpg,Шоколад с вишневой начинкой,"""Helen""",Годен до января 1996,Вес - 100 г,Упаковка - конверт
2602,5b069712f2ef4585dc4a098b7f37340423939540ecdf6ef1151712708b5b34a3.jpg,Черный шоколад с изюмом и орехами,"""Richard""",Годен до октября 1997,Вес - 100 г,Упаковка - конверт
2603,c5d81eec44094191778a5e6b688788c759cc30baa03fdf1c995cadbf3dd947a9.jpg,Черный шоколад с цельным лесным орехом,"""Chocolate de luxe"" (название условное)",NaN,Вес - 100 г,Упаковка - трапециевидная коробка c двумя окошками неправильной формы
2604,2146d87ef88366ef5157d3756ebda66f1642dac18ca17b5b4c1e159603b6c565.jpg,Черный шоколад с апельсиновой начинкой,"""Katja""",Годен до февраля 1998,Вес - 100 г,Упаковка - конверт
2605,425a886b051758aa8e37181b48a4795e514d6019b9ad863b5be9badb5fa233f2.jpg,Черный шоколад с вишневой начинкой,"""Maria""",Годен до января 1998,Вес - 100 г,Упаковка - конверт
2606,1505a6ae60f11d1c57b7e63b9586e7f9027262f0445190137cf7302b645733d1.jpg,Черный шоколад с начинкой из красной смородины,"""Maria""",Годен до февраля 1997,Вес - 100 г,Упаковка - конверт
2607,56558998c6bd4164033d07d21e18db6e943ff55a4278ea60039bb05013002cb7.jpg,Черный шоколад с персиковой начинкой,"""Katja""",Годен до августа 1997,Вес - 100 г,Упаковка - конверт
2608,7212ab4df2d42885362c791b20aab240ef86e72bf991a96f9ad6f3a263a74873.jpg,Черный шоколад с яблочной начинкой,"""Katja""",Годен до февраля 1998,Вес - 100 г,Упаковка - конверт
2609,f39db37d4a60161efb6849c4a0205293c8fedb31e81cc384e9da06d110a70d2f.jpg,Пористый черный шоколад,"""№ 777""",Годен до февраля 2003,Вес - 100 г,Упаковка - конверт
2610,76ccdf3ffeef508c9307c41c1b1605bd92de19f08f069a0a90d96de5cd4aa6e1.jpg,Пористый черный шоколад,"""№ 777""",Годен до февраля 2004,Вес - 100 г,Упаковка - конверт
2611,0de971ce953ac1925cfaf172b7bbafcb11b621b60ad381cbec0c4c013cde9c87.jpg,Пористый черный шоколад,"""Admiral""",Годен до октября 2004,Вес - 100 г,Упаковка - конверт
2612,3a4d0bc06eedb004ee0ec1571ac7e08397675f40a2061a4b536a0c009ad3df39.jpg,Пористый белый шоколад,"""№ 333""",Годен до апреля 2002,Вес - 100 г,Упаковка - конверт
2613,34976831b0da61e53981cac870195520d73d68c883e63dfb83467139546ef60a.jpg,Пористый белый шоколад,"""Admiral""",Годен до октября 2003,Вес - 100 г,Упаковка - конверт
2614,2f23a2165d9ced32e78e5249b9f8d87705dda9746c58b140e04aa47399cd97fa.jpg,Черный шоколад с клубничной кремовой начинкой,"""Maitre Truffout""",Годен до сентября 2013,Вес - 100 г,Упаковка - конверт
2615,3400a42bfd0ea38bedc9350dfb7304cbb62fa5d0518ba488e90b09c0615c458a.jpg,Черный шоколад с малиновой кремовой начинкой,"""Maitre Truffout""",Годен до сентября 2013,Вес - 100 г,Упаковка - конверт
2616,6abec565883955b79db1120a261650dd0713b7732d953f3c6c122f48026c04ba.jpg,Черный шоколад с мятной кремовой начинкой,"""Maitre Truffout""",Годен до декабря 2015,Вес - 100 г,Упаковка - конверт
2617,f71c2f692369dc735d6df7a0fb880e7c0dd4811b8335432f25529cf70b048920.jpg,Молочный шоколад,"""IKEA FOOD"" (название условное)",Годен до августа 2010,Вес - 100 г,Упаковка - флоу-пак
2618,7ae8cd2e4277aa7ae2a301acfbeffba83e0c94d686ca26152ddd924e46615467.jpg,Молочный шоколад с лесным орехом,"""IKEA FOOD"" (название условное)",Годен до февраля 2010,Вес - 100 г,Упаковка - флоу-пак
2619,76a571b4790d6eee14a21933582b2c1b0e067d4e1cdd06ba5c8024e1a48596d2.jpg,Горький шоколад,"""IKEA FOOD"" (название условное)",Годен до декабря 2010,Вес - 100 г,Упаковка - флоу-пак
2620,0af5293ab06887c3a3b9dad967d52efc26987de17d07de0b0a14cdd708dd95ab.jpg,Молочный шоколад с абрикосово-йогуртовой начинкой,"""Zodiak""",Годен до июня 1999,Вес - 100 г,Упаковка - конверт
2621,0bbc802870258c4d1642bba529641fd9c3a8a4c2964338fcdd353af495e63c3e.jpg,Молочный шоколад с начинкой джин-трюффель,"""DryGin Truffel"" (название условное)",Годен до ноября 1998,Вес - 100 г,Упаковка - конверт
2622,a6be92686fe35b6b94705f823d959b22f3184bcc12e6fbc89425f5f428de20ed.jpg,Молочный шоколад с ромо-трюфельной начинкой,"""Jamaika Rum Truffel"" (название условное)",Годен до апреля 1999,Вес - 100 г,Упаковка - конверт
2623,7f6c248ef07cf27229d1f752c70adc484c85d65db3fe57a174f36ad6cc5ff08b.jpg,Горький шоколад с кремовой начинкой из лесных ягод,"""SVETA""",Годен до июля 1999,Вес - 100 г,Упаковка - конверт
2624,e68adfaa67813f38613807ea3dc9d57cdb1ac27e6ba94f1d0223a25a0ce060c8.jpg,Белый шоколад с йогуртом,"""Zodiak""",NaN,Вес - 250 г,Упаковка - конверт
2625,bfd861807a73dc9b4b1ec0390417a8679261b119886b49672305fcbeea1f7af6.jpg,Молочный  шоколад с кукурузными хлопьями,"""Fin Carre""",Годен до апреля 2016,Вес - 100 г,Упаковка - флоу-пак
2626,e31f45c9d2716ba13187b1bd5f980b73cbf0f28ea377f8389e5b3e247207f71a.jpg,Молочный  шоколад с кусочками миндаля в карамели,"""Fin Carre""",Годен до октября 2016,Вес - 100 г,Упаковка - флоу-пак
2627,71432f052a37e1184508942fca15cedab3e19cf3028cd11d527041284913c862.jpg,Горький  шоколад,"""Amazonas"" (название условное)",Годен до июля 2005,Вес - 125 г,Упаковка - трапецевидная коробка с обратным расположением лицевой и оборотной сторон
2628,06f1c99f50adf7cd214da9523dbd3145b3cd2877f42912d9ea472a798a53ba79.jpg,Экстра горький  шоколад 70 %,"""J.D.Gross"" ""Ecuador""",Годен до ноября 2008,Вес - 125 г,Упаковка - прямоугольная коробка
2629,5ad6547477c3401984fb7259e06ea3f4aeb4f43fde73c751874255857ed85aeb.jpg,Темный  шоколад с апельсиновой цедрой,"""Fin Carre""",Годен до июля 2017,Вес - 100 г,Упаковка - флоу-пак
